vVirusNameCorrected,hHostNameFinal,reservoir.status,spillover.capacity,animal.severity,trans.route,lower.mort,upper.mort,inf.period,symptoms,human.trans,recombination,notes,WildDomInReference,DetectionMethod,hOrder,hFamily,hGenus,hSpecies,vOrder,vFamily,vSubfamily,vGenus,vGenomeAveLength,vCytoReplicTF,vSegmentedTF,vSSoDS,vDNAoRNA,vEnvelope,References_traits,References_detection..Olival.et.al..2017.,avg.mort,AdultBodyMass_g,LitterSize,MaxLongevity_m,GestationLen_d,hAllZACites,hDiseaseZACites,phylo.dist.humans.species,zoonoses,TotVirus,max_breadth,max_hum_dist,Genome.comp,IsZoonotic.stringent,trans.stat
Cercopithecine_herpesvirus_1,Macaca_mulatta,1,1,1,direct/indirect contact,80,80,1,"encephalitis, severe neurological disease",1,high,"Seroprevelance is quite high in Macaques (often ~80%), but there has only been 40 recorded human cases",wild,Isolation,PRIMATES,CERCOPITHECIDAE,Macaca,mulatta,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,156789,FALSE,FALSE,DS,DNA,enveloped,Elmore and Eberle 2008; Huff and Barry 2006,Huff et al. 2003,80,6455.19,1.01,432,166.07,2471,386,0.387936382,3,15,0.231821392,0.405898964,dsDNA,1,direct_host
Cercopithecine_herpesvirus_1,Macaca_radiata,1,1,1,direct/indirect contact,80,80,1,"encephalitis, severe neurological disease",1,high,"Seroprevelance is quite high in Macaques (often ~80%), but there has only been 40 recorded human cases",wild,Isolation,PRIMATES,CERCOPITHECIDAE,Macaca,radiata,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,156789,FALSE,FALSE,DS,DNA,enveloped,Elmore and Eberle 2008; Huff and Barry 2005,Huff et al. 2003,80,4999.99,1.01,360,161.56,447,71,0.355533957,1,2,0.231821392,0.405898964,dsDNA,1,direct_host
Cercopithecine_herpesvirus_1,Macaca_fascicularis,1,1,1,direct/indirect contact,80,80,1,"encephalitis, severe neurological disease",1,high,"Seroprevelance is quite high in Macaques (often ~80%), but there has only been 40 recorded human cases",wild,Isolation,PRIMATES,CERCOPITHECIDAE,Macaca,fascicularis,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,156789,FALSE,FALSE,DS,DNA,enveloped,Elmore and Eberle 2008; Huff and Barry 2004,Huff et al. 2003,80,4569.32,1,456,164.69,1084,190,0.405898964,4,11,0.231821392,0.405898964,dsDNA,1,direct_host
Cercopithecine_herpesvirus_1,Macaca_nemestrina,1,1,1,direct/indirect contact,80,80,1,"encephalitis, severe neurological disease",1,high,"Seroprevelance is quite high in Macaques (often ~80%), but there has only been 40 recorded human cases",wild,Isolation,PRIMATES,CERCOPITHECIDAE,Macaca,nemestrina,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,156789,FALSE,FALSE,DS,DNA,enveloped,Elmore and Eberle 2008; Huff and Barry 2007,Huff et al. 2003,80,7820.78,1.01,411.6,171,834,95,0.40281961,1,3,0.231821392,0.405898964,dsDNA,1,direct_host
Cercopithecine_herpesvirus_1,Macaca_fuscata,1,1,1,direct/indirect contact,80,80,1,"encephalitis, severe neurological disease",1,high,"Seroprevelance is quite high in Macaques (often ~80%), but there has only been 40 recorded human cases",wild,Isolation,PRIMATES,CERCOPITHECIDAE,Macaca,fuscata,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,156789,FALSE,FALSE,DS,DNA,enveloped,Elmore and Eberle 2008; Huff and Barry 2003,Huff et al. 2003,80,10114.76,1.02,396,172.99,1339,87,0.393434055,4,5,0.231821392,0.405898964,dsDNA,1,direct_host
Cowpox_virus,Castor_fiber,1,0,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine),captive,PCR,RODENTIA,CASTORIDAE,Castor,fiber,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2021,Hentschke et al. 1999,0,19000,2.95,300,106.42,1397,85,0.608679013,1,1,0.835916516,0.833950216,dsDNA,1,reservoir_only
Cowpox_virus,Apodemus_sylvaticus,1,0,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine),wild,PCR,RODENTIA,MURIDAE,Apodemus,sylvaticus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2024,Acha & Szyfres 2003; Chantrey et al. 1999,0,21.9,5.16,52.8,23.68,2278,581,0.733955696,3,13,0.835916516,0.833950216,dsDNA,1,reservoir_only
Cowpox_virus,Myodes_glareolus,1,0,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine),wild,PCR,RODENTIA,CRICETIDAE,Myodes,glareolus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2029,Acha & Szyfres 2003; Chantrey et al. 1999,0,20.73,4.31,58.8,19.74,112,38,0.65779887,5,10,0.835916516,0.833950216,dsDNA,1,reservoir_only
Cowpox_virus,Spermophilus_fulvus,1,0,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine),wild,Isolation,RODENTIA,SCIURIDAE,Spermophilus,fulvus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2023,Marennikova et al. 1979,0,778.38,5.99,60,30.41,98,19,0.829140404,1,1,0.835916516,0.833950216,dsDNA,1,reservoir_only
Cowpox_virus,Microtus_oeconomus,1,0,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine),wild,Isolation,RODENTIA,CRICETIDAE,Microtus,oeconomus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2027,Lvov et al. 1988,0,33.1,5.62,21.6,21.51,839,114,0.720835788,2,3,0.835916516,0.833950216,dsDNA,1,reservoir_only
Cowpox_virus,Rhombomys_opimus,1,0,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine),wild,Isolation,RODENTIA,MURIDAE,Rhombomys,opimus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2022,Marennikova et al. 1978,0,4.75,4.59,48,27.5,689,267,0.833950216,1,1,0.835916516,0.833950216,dsDNA,1,reservoir_only
Cowpox_virus,Myodes_rutilus,1,0,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine),wild,PCR,RODENTIA,CRICETIDAE,Myodes,rutilus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2028,Tryland et al. 1998,0,19.94,5.6,41.4,23.98,36,9,0.675200235,1,1,0.835916516,0.833950216,dsDNA,1,reservoir_only
Cowpox_virus,Felis_catus,2,1,3,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine); ,,,CARNIVORA,FELIDAE,Felis,catus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2018,Chantrey et al. 1999; Mauldin et al. 2017,0,2884.8,2.685,408,62.99,2495,1016,0.669864973,4,14,0.835916516,0.833950216,dsDNA,1,int_host
Cowpox_virus,Bos_taurus,2,1,3,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine); cow spillover affected dairy farmers,domestic,PCR,CETARTIODACTYLA,BOVIDAE,Bos,taurus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2017,Damaso et al. 2000,0,618642.42,1,240,280.48,4238,2742,0.682652136,11,46,0.835916516,0.833950216,dsDNA,1,int_host
Cowpox_virus,Microtus_agrestis,1,0,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine),wild,PCR,RODENTIA,CRICETIDAE,Microtus,agrestis,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2019,Acha & Szyfres 2003; Tryland et al. 1998,0,35.87,4.65,39.6,20.72,1548,223,0.722484733,4,9,0.835916516,0.833950216,dsDNA,1,reservoir_only
Cowpox_virus,Rattus_norvegicus,1,1,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine); Spillover from rats has been due to contact with pet rats,wild,PCR,RODENTIA,MURIDAE,Rattus,norvegicus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2026,Wolfs et al. 2002,0,282.89,8.99,50.4,21.74,3365,1198,0.662616958,6,15,0.835916516,0.833950216,dsDNA,1,direct_host
Cowpox_virus,Myodes_rufocanus,1,0,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine),wild,PCR,RODENTIA,CRICETIDAE,Myodes,rufocanus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2025,Tryland et al. 1998,0,36.43,5.01,24,18,34,6,0.673999505,2,2,0.835916516,0.833950216,dsDNA,1,reservoir_only
Cowpox_virus,Meriones_libycus,1,0,1,direct/indirect contact,0,0,1,lesions,1,high,Note that spillover frequency refers to historical spillover (pre-vaccine),wild,Isolation,RODENTIA,MURIDAE,Meriones,libycus,Group_I,Poxviridae,Chordopoxvirinae,Orthopoxvirus,223025.5,TRUE,FALSE,DS,DNA,enveloped,Chantrey et al. 1999; Mauldin et al. 2020,Tsanava et al. 1989,0,91.33,4.54,62.3999,25.43,217,68,0.802011104,1,1,0.835916516,0.833950216,dsDNA,1,reservoir_only
Dobrava-Belgrade_virus,Apodemus_flavicollis,1,1,1,aerosolized excreta,12,12,1, hemorrhagic fever with renal syndrome (HFRS),1,high,,wild,Isolation,RODENTIA,MURIDAE,Apodemus,flavicollis,Bunyavirales,Hantaviridae,NA,Orthohantavirus,11851,TRUE,TRUE,SS,RNA,enveloped,Sibold et al. 2001; Papa 2012,Avsic-Zupanc et al. 1992,12,31.6,4.94,48,24.5,1330,335,0.685099756,3,7,0.31315127,0.699101112,ssRNA(-),1,direct_host
Dobrava-Belgrade_virus,Apodemus_agrarius,1,1,1,aerosolized excreta,12,12,1, hemorrhagic fever with renal syndrome (HFRS),1,high,,wild,Isolation,RODENTIA,MURIDAE,Apodemus,agrarius,Bunyavirales,Hantaviridae,NA,Orthohantavirus,11851,TRUE,TRUE,SS,RNA,enveloped,Sibold et al. 2001; Papa 2012,Plyusnin 2002,12,21.11,5.64,48,19.89,929,312,0.699101112,3,3,0.31315127,0.699101112,ssRNA(-),1,direct_host
Duvenhage_virus,Nycteris_thebaica,1,1,2,saliva,100,100,1,encephalitis,1,low,"We were unable to find information on severity in bats; given the high seroprevalence found in bat populations (Markotter et al. 2013) and lack of evidence of clinical symptoms in bats, we do not expect this virus to be virulent in bats. Thus, we proxied the animal severity variable with European bat lyssavirus - another lyssavirus that is not virulent in bats.",wild,Isolation,CHIROPTERA,NYCTERIDAE,Nycteris,thebaica,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11976,TRUE,FALSE,SS,RNA,enveloped,"Tignor et al. 1977; Markotter et al. 2013; van Thiel et al. 2008. Fatal case of human rabies (Duvenhage virus) from a bat in Kenya: The Netherlands, December 2009",Harris et aL. 2006,100,9.2,1,120,114.95,82,13,0.812792474,1,1,0.755973281,1.010326379,ssRNA(-),1,direct_host
Duvenhage_virus,Vespertilio_murinus,1,1,2,saliva,100,100,1,encephalitis,1,low,"We were unable to find information on severity in bats; given the high seroprevalence found in bat populations (Markotter et al. 2013) and lack of evidence of clinical symptoms in bats, we do not expect this virus to be virulent in bats. Thus, we proxied the animal severity variable with European bat lyssavirus - another lyssavirus that is not virulent in bats.",wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Vespertilio,murinus,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11976,TRUE,FALSE,SS,RNA,enveloped,"Tignor et al. 1977; Markotter et al. 2013; van Thiel et al. 2008. Fatal case of human rabies (Duvenhage virus) from a bat in Kenya: The Netherlands, December 2008",Calisher et al. 2006,100,15.42,1.5,144,52.14,281,24,1.010326379,2,2,0.755973281,1.010326379,ssRNA(-),1,direct_host
Duvenhage_virus,Nyctalus_noctula,1,1,2,saliva,100,100,1,encephalitis,1,low,"We were unable to find information on severity in bats; given the high seroprevalence found in bat populations (Markotter et al. 2013) and lack of evidence of clinical symptoms in bats, we do not expect this virus to be virulent in bats. Thus, we proxied the animal severity variable with European bat lyssavirus - another lyssavirus that is not virulent in bats.",wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,noctula,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11976,TRUE,FALSE,SS,RNA,enveloped,"Tignor et al. 1977; Markotter et al. 2013; van Thiel et al. 2008. Fatal case of human rabies (Duvenhage virus) from a bat in Kenya: The Netherlands, December 2007",Calisher et al. 2006,100,28.48,1.33,144,72.24,613,73,0.975536632,3,4,0.755973281,1.010326379,ssRNA(-),1,direct_host
Duvenhage_virus,Miniopterus_schreibersii,1,1,2,saliva,100,100,1,encephalitis,1,low,"We were unable to find information on severity in bats; given the high seroprevalence found in bat populations (Markotter et al. 2013) and lack of evidence of clinical symptoms in bats, we do not expect this virus to be virulent in bats. Thus, we proxied the animal severity variable with European bat lyssavirus - another lyssavirus that is not virulent in bats.",wild,Isolation,CHIROPTERA,VESPERTILIONIDAE,Miniopterus,schreibersii,Mononegavirales,Rhabdoviridae,NA,Lyssavirus,11976,TRUE,FALSE,SS,RNA,enveloped,"Tignor et al. 1977; Markotter et al. 2013; van Thiel et al. 2008. Fatal case of human rabies (Duvenhage virus) from a bat in Kenya: The Netherlands, December 2010",Calisher et al. 2006,100,11.46,0.99,168,182.5,279,47,0.783354524,3,4,0.755973281,1.010326379,ssRNA(-),1,direct_host
Encephalomyocarditis_virus,Mus_booduga,1,1,2,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,RODENTIA,MURIDAE,Mus,booduga,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2015,Tesh and Wallace 1978,0,13.78,5.96,72,19.6,164,12,0.70603981,1,1,1.116383945,0.962806854,ssRNA(+),1,direct_host
Encephalomyocarditis_virus,Ichneumia_albicauda,2,0,4,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,CARNIVORA,HERPESTIDAE,Ichneumia,albicauda,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2019,Tesh & Wallace 1978,0,3628.4,2.35,144,77,34,5,0.668909762,2,2,1.116383945,0.962806854,ssRNA(+),1,secondary_only
Encephalomyocarditis_virus,Didelphis_virginiana,2,0,4,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,DIDELPHIMORPHIA,DIDELPHIDAE,Didelphis,virginiana,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2026,Smith et al. 1992,0,2442.08,8.62,60,12.69,1115,243,0.962806854,1,1,1.116383945,0.962806854,ssRNA(+),1,secondary_only
Encephalomyocarditis_virus,Bos_taurus,2,1,4,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,domestic,Isolation,CETARTIODACTYLA,BOVIDAE,Bos,taurus,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2024,Tesh & Wallace 1978,0,618642.42,1,240,280.48,4238,2742,0.682652136,11,46,1.116383945,0.962806854,ssRNA(+),1,int_host
Encephalomyocarditis_virus,Loxodonta_africana,2,0,4,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,PROBOSCIDEA,ELEPHANTIDAE,Loxodonta,africana,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2023,Tesh & Wallace 1978,0,3824539.93,0.84,960,660,2633,237,0.917874537,1,2,1.116383945,0.962806854,ssRNA(+),1,secondary_only
Encephalomyocarditis_virus,Macaca_mulatta,2,0,4,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,PRIMATES,CERCOPITHECIDAE,Macaca,mulatta,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2018,Tesh & Wallace 1978,0,6455.19,1.01,432,166.07,2471,386,0.387936382,3,15,1.116383945,0.962806854,ssRNA(+),1,secondary_only
Encephalomyocarditis_virus,Mus_musculus,1,1,4,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,domestic,Isolation,RODENTIA,MURIDAE,Mus,musculus,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2022,Jungeblut et al. 1943,0,19.3,5.54,72,19.6,6886,3196,0.726889026,8,26,1.116383945,0.962806854,ssRNA(+),1,direct_host
Encephalomyocarditis_virus,Pan_troglodytes,2,0,4,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,PRIMATES,HOMINIDAE,Pan,troglodytes,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2021,Reddacliff et al. 1997,0,45000,1.05,720,231.49,3960,505,0.130389214,10,20,1.116383945,0.962806854,ssRNA(+),1,secondary_only
Encephalomyocarditis_virus,Sciurus_vulgaris,1,1,2,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,RODENTIA,SCIURIDAE,Sciurus,vulgaris,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2009,Knowles et al. 1998,0,333,4.5,144,38,1056,164,0.806970216,2,5,1.116383945,0.962806854,ssRNA(+),1,direct_host
Encephalomyocarditis_virus,Saimiri_sciureus,2,0,4,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,PRIMATES,CEBIDAE,Saimiri,sciureus,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2011,Roca-Garcia 1957,0,749.47,1,324,164.09,723,146,0.613821514,2,5,1.116383945,0.962806854,ssRNA(+),1,secondary_only
Encephalomyocarditis_virus,Sus_scrofa,2,1,4,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,Causes reproductive disease in pigs,domestic,Isolation,CETARTIODACTYLA,SUIDAE,Sus,scrofa,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2016,Tesh and Wallace 1978,0,84471.54,4.52,252,115.2,3932,1671,0.671770443,13,41,1.116383945,0.962806854,ssRNA(+),1,int_host
Encephalomyocarditis_virus,Sigmodon_hispidus,1,1,2,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,RODENTIA,CRICETIDAE,Sigmodon,hispidus,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2014,Tesh & Wallace 1978,0,110.65,5.44,62.4,27,887,268,0.801486624,4,7,1.116383945,0.962806854,ssRNA(+),1,direct_host
Encephalomyocarditis_virus,Procyon_lotor,2,0,4,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,CARNIVORA,PROCYONIDAE,Procyon,lotor,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2020,Tesh & Wallace 1978,0,6373.72,3.06,252,65,1699,655,0.753360524,4,5,1.116383945,0.962806854,ssRNA(+),1,secondary_only
Encephalomyocarditis_virus,Sciurus_carolinensis,1,1,2,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,RODENTIA,SCIURIDAE,Sciurus,carolinensis,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2017,Vizoso and Hay 1965,0,545.4,2.98,288,44.79,1025,196,0.845733414,3,10,1.116383945,0.962806854,ssRNA(+),1,direct_host
Encephalomyocarditis_virus,Hydromys_chrysogaster,1,1,2,"contact with fomites in food, water, and carcasses",0,0,1,febrile illness,1,high,,wild,Isolation,RODENTIA,MURIDAE,Hydromys,chrysogaster,Picornavirales,Picornaviridae,NA,Cardiovirus,7835,TRUE,FALSE,SS,RNA,non-enveloped,Carocci and Kassimi 2012; Oberste et al. 2010,Tesh and Wallace 1978,0,626.17,3.51,74,36.6,111,42,0.726511502,1,1,1.116383945,0.962806854,ssRNA(+),1,direct_host
